load,collision_rate,delivery_ratio,latency_norm,queue_occupancy,cw_min_norm,mult_norm,action_cw_min,action_cw_max,action_aifs,action_txop,reward,next_load,next_collision_rate,next_delivery_ratio,next_latency_norm,next_queue_occupancy,next_cw_min_norm,next_mult_norm,done
0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0.491071,0.000000,0.200000,-0.294118,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.014881,0.500000,0.046627,0.494277,-1.000000,0.098039,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.046627,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0.999008,0.000000,0.600000,0.215686,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.110119,0.500000,0.237103,0.447334,0.600000,0.274510,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.237103,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.491071,0.500000,0.237103,0.494148,-1.000000,-0.352941,0.200000,0.000000,0.000000,1.000000,0.000000,0.000000,0.237103,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0.014881,0.473313,1.000000,-0.823529,0.952740,0.000533,0.222520,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,0.491071,0.740741,-0.200000,-0.588235,0.863238,0.004480,0.228723,1.000000,1.000000,0.002000,0.491071,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,-0.000992,0.224975,-0.600000,0.862745,0.867680,0.000480,0.219839,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.046627,0.500000,0.014881,0.521652,0.200000,-0.137255,0.863353,0.000480,0.228495,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0.999008,0.000000,-0.200000,0.372549,0.856957,0.004480,0.241287,1.000000,1.000000,0.002000,0.999008,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.491071,0.500000,0.237103,0.462939,-0.600000,0.313725,0.865301,0.004480,0.224599,1.000000,1.000000,0.002000,0.237103,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.046627,0.500000,0.046627,0.547347,1.000000,0.450980,0.867974,0.000480,0.219251,1.000000,1.000000,0.000000,0.046627,0.500000,0
